TimeUT	Orb	M	t	p	S
2017-05-18T02:05:17	6	26.369332751249807	80.59311784809331	332.4364349602415	4.104
2017-05-18T02:05:18	6	26.36937168059166	80.59269273937042	332.4264067581732	4.104
2017-05-18T02:05:19	6	26.369489042876	80.59230237254273	332.4164991458492	4.104
2017-05-18T02:05:20	6	26.36953006538361	80.59187585269488	332.40647037131345	4.104
2017-05-18T02:05:21	6	26.36954892463857	80.59158652438175	332.3967988499134	4.104
2017-05-18T02:05:22	6	26.369592037622933	80.59115861400085	332.386769491352	4.104
2017-05-18T02:05:23	6	26.369730799840625	80.59941618515015	332.37770879332544	4.108
2017-05-18T02:05:24	6	26.369778504672084	80.5989868139252	332.3676789644624	4.108
2017-05-18T02:05:25	6	26.3699044614267	80.59859219266664	332.3577699825919	4.108
2017-05-18T02:05:26	6	26.36995426028473	80.59816140328857	332.34773958639465	4.108
2017-05-18T02:05:27	6	26.37000510612072	80.59772990183653	332.3377088871705	4.108
2017-05-18T02:05:28	6	26.37013419449872	80.59733316927453	332.3277991569574	4.108
2017-05-18T02:05:29	6	26.370133026709315	80.59701101746819	332.3177807161838	4.108
2017-05-18T02:05:30	6	26.370264226065	80.59661288331097	332.3078705042876	4.108
2017-05-18T02:05:31	6	26.37031927863921	80.5961785493974	332.29783868023424	4.108
2017-05-18T02:05:32	6	26.370375374644603	80.59574350351065	332.28780655591265	4.108
2017-05-18T02:05:33	6	26.37050969525809	80.59534325826323	332.2778956038056	4.108
2017-05-18T02:05:34	6	26.370520748099484	80.59489874860392	332.26808652710275	4.108
2017-05-18T02:05:35	6	26.370657116221164	80.59449711514058	332.2581750817478	4.108
2017-05-18T02:05:36	6	26.37071734531776	80.59405925113265	332.24814182757603	4.108
2017-05-18T02:05:37	6	26.37077861421731	80.59362067533586	332.23810827589807	4.108
2017-05-18T02:05:38	6	26.370864247186336	80.59332772882625	332.2282089313899	4.108
2017-05-18T02:05:39	6	26.37094396823181	80.60153754472807	332.21902811876805	4.112
2017-05-18T02:05:40	6	26.371010958706886	80.60109678776875	332.2089938111606	4.112
2017-05-18T02:05:41	6	26.371155987850763	80.60069085233444	332.1990810141912	4.112
2017-05-18T02:05:42	6	26.37122505872856	80.60024867042591	332.189046155368	4.112
2017-05-18T02:05:43	6	26.37124780251875	80.5997978981468	332.17923445984184	4.112
2017-05-18T02:05:44	6	26.37139591446083	80.59938985843563	332.16932092269616	4.112
2017-05-18T02:05:45	6	26.371468071859056	80.59894555365582	332.1592852060108	4.112
2017-05-18T02:05:46	6	26.37154126704538	80.59850053346972	332.1492491960679	4.112
2017-05-18T02:05:47	6	26.371638392657065	80.59820122157568	332.13934782752614	4.112
2017-05-18T02:05:48	6	26.37171369031801	80.59775478056677	332.1293112740002	4.112
2017-05-18T02:05:49	6	26.371790023563413	80.59730762425299	332.1192744288832	4.112
2017-05-18T02:05:50	6	26.371896797570013	80.59688759190267	332.10958281008726	4.112
2017-05-18T02:05:51	6	26.37197516858693	80.59643902870116	332.0995454085628	4.112
2017-05-18T02:05:52	6	26.372054572929457	80.59598975035182	332.0895077171115	4.112
2017-05-18T02:05:53	6	26.37213500983157	80.59553975691358	332.07946973629544	4.112
2017-05-18T02:05:54	6	26.37229344750191	80.59512466740794	332.0695537921501	4.112
2017-05-18T02:05:55	6	26.372393277094243	80.60332206452817	332.06037378033454	4.116
2017-05-18T02:05:56	6	26.372377400999696	80.60297313287961	332.0505712523711	4.116
2017-05-18T02:05:57	6	26.3724646174752	80.60252023989611	332.04053223079404	4.116
2017-05-18T02:05:58	6	26.37262966173239	80.60210224682052	332.0306154219756	4.116
2017-05-18T02:05:59	6	26.372718942636325	80.60164792224916	332.02057586643934	4.116
2017-05-18T02:06:00	6	26.372809255410388	80.6011928787932	332.0105360246735	4.116
2017-05-18T02:06:01	6	26.37285272776314	80.60072956811415	332.00071907019634	4.116
2017-05-18T02:06:02	6	26.373021860131573	80.60030874877533	331.9908013016878	4.116
2017-05-18T02:06:03	6	26.37311523290702	80.59985157274906	331.9807606295009	4.116
2017-05-18T02:06:04	6	26.373209634445544	80.59939367807536	331.97071967331857	4.116
2017-05-18T02:06:05	6	26.37325100799337	80.5990459978456	331.9606913860247	4.116
2017-05-18T02:06:06	6	26.3732994799284	80.59857920772863	331.9508729611315	4.116
2017-05-18T02:06:07	6	26.37347374288336	80.59815485461944	331.94095400067243	4.116
2017-05-18T02:06:08	6	26.373572252795743	80.59769411347293	331.93091193990955	4.116
2017-05-18T02:06:09	6	26.37367178759784	80.59723265399248	331.92086959795006	4.116
2017-05-18T02:06:10	6	26.373740845667623	80.60541096980754	331.9119135469455	4.12
2017-05-18T02:06:11	6	26.373845120369577	80.60494802285649	331.9018707092138	4.12
2017-05-18T02:06:12	6	26.37395042224204	80.60448435345484	331.8918275911776	4.12
2017-05-18T02:06:13	6	26.374079033139488	80.6041666319885	331.8819203119577	4.12
2017-05-18T02:06:14	6	26.374138187033925	80.6036942211569	331.8720996388332	4.12
2017-05-18T02:06:15	6	26.37424656721377	80.60322841291149	331.8620557089589	4.12
2017-05-18T02:06:16	6	26.374355971422776	80.60276188244876	331.85201150101625	4.12
2017-05-18T02:06:17	6	26.374466398849723	80.60229462984438	331.84196701557244	4.12
2017-05-18T02:06:18	6	26.37452950124411	80.60181941736755	331.83214515520734	4.12
2017-05-18T02:06:19	6	26.37464194342326	80.60135073816669	331.82210010102847	4.12
2017-05-18T02:06:20	6	26.374831996848474	80.60091707059583	331.81217816237535	4.12
2017-05-18T02:06:21	6	26.374946478473568	80.60044695409734	331.8021325971728	4.12
2017-05-18T02:06:22	6	26.374959482225048	80.60007996388475	331.79232261210456	4.12
2017-05-18T02:06:23	6	26.3750760049612	80.5996084253671	331.7822764835617	4.12
2017-05-18T02:06:24	6	26.37519354529224	80.59913616526141	331.77223008145774	4.12
2017-05-18T02:06:25	6	26.37528068646237	80.60730295826771	331.7632746676676	4.124
2017-05-18T02:06:26	6	26.37540302217818	80.60682919730475	331.75322777913027	4.124
2017-05-18T02:06:27	6	26.375526377719336	80.60635471048249	331.74318061790746	4.124
2017-05-18T02:06:28	6	26.375650752253183	80.60587949788349	331.7331331845681	4.124
2017-05-18T02:06:29	6	26.375727494514845	80.60539652960861	331.72330820192013	4.124
2017-05-18T02:06:30	6	26.375853875322303	80.60491988317747	331.71326021049885	4.124
2017-05-18T02:06:31	6	26.37592701966312	80.60455358310698	331.703225016825	4.124
2017-05-18T02:06:32	6	26.376083134735005	80.60410429696908	331.693523045628	4.124
2017-05-18T02:06:33	6	26.37621256551108	80.6036255025775	331.6834742699708	4.124
2017-05-18T02:06:34	6	26.37634301035173	80.60314598291447	331.6734252255802	4.124
2017-05-18T02:06:35	6	26.376425644928425	80.60265881183756	331.66359854262663	4.124
2017-05-18T02:06:36	6	26.37655808625013	80.60217785941404	331.6535489468562	4.124
2017-05-18T02:06:37	6	26.376691539113583	80.60169618203265	331.6434990840572	4.124
2017-05-18T02:06:38	6	26.37677709235399	80.6012069058471	331.63367153837385	4.124
2017-05-18T02:06:39	6	26.376929035108265	80.60936968487255	331.624494310166	4.128
2017-05-18T02:06:40	6	26.37701387598874	80.60899689686052	331.6144568249528	4.128
2017-05-18T02:06:41	6	26.377105250991068	80.6085054532241	331.6046284797414	4.128
2017-05-18T02:06:42	6	26.37724659145873	80.60802010252971	331.5945773275127	4.128
2017-05-18T02:06:43	6	26.377388943156685	80.60753402272877	331.58452591081425	4.128
2017-05-18T02:06:44	6	26.377483235737	80.60704046154441	331.5746967102994	4.128
2017-05-18T02:06:45	6	26.37762757820283	80.6065529413318	331.5646447506543	4.128
2017-05-18T02:06:46	6	26.377772929320457	80.60606469233666	331.5545925282489	4.128
2017-05-18T02:06:47	6	26.377793907777168	80.60553315850494	331.5446379836344	4.128
2017-05-18T02:06:48	6	26.37788704406892	80.60515462421638	331.53459831060644	4.128
2017-05-18T02:06:49	6	26.377986207727808	80.6046575399647	331.52476765233064	4.128
2017-05-18T02:06:50	6	26.378135561840736	80.60416640962693	331.5147143141071	4.128
2017-05-18T02:06:51	6	26.378285920322885	80.60367455106802	331.50466071597754	4.128
2017-05-18T02:06:52	6	26.378387981504428	80.6031753520037	331.4948292157067	4.128
2017-05-18T02:06:53	6	26.37855692857304	80.61132694516712	331.4856529113597	4.132
2017-05-18T02:06:54	6	26.37866384400887	80.61082627368867	331.4758209005687	4.132
2017-05-18T02:06:55	6	26.378821081605505	80.61033144732271	331.4657662998691	4.132
2017-05-18T02:06:56	6	26.378979323961865	80.60983588841523	331.4557114412478	4.132
2017-05-18T02:06:57	6	26.37903472956218	80.60944430737607	331.445891775995	4.132
2017-05-18T02:06:58	6	26.379194984376124	80.60894730599117	331.43583638830575	4.132
2017-05-18T02:06:59	6	26.379306751819648	80.6084430991773	331.42600298231685	4.132
2017-05-18T02:07:00	6	26.379392935916496	80.60790873583048	331.41582204254905	4.132
2017-05-18T02:07:01	6	26.379556166319134	80.60740954887302	331.40576583226886	4.132
2017-05-18T02:07:02	6	26.37967081954929	80.60690320991034	331.3959315593237	4.132
2017-05-18T02:07:03	6	26.37983601907352	80.60640257698815	331.3858748247326	4.132
2017-05-18T02:07:04	6	26.3799525822516	80.60589482723263	331.37603999764417	4.132
2017-05-18T02:07:05	6	26.38006561504027	80.60550400210906	331.3659959295288	4.132
2017-05-18T02:07:06	6	26.38018412009697	80.60499484634968	331.3561605512112	4.132
2017-05-18T02:07:07	6	26.380295059790527	80.61309922042273	331.34685984624224	4.136
2017-05-18T02:07:08	6	26.38041846895948	80.6125885722785	331.3370239267555	4.136
2017-05-18T02:07:09	6	26.38059258511494	80.61208350329386	331.3269656513151	4.136
2017-05-18T02:07:10	6	26.380767698407706	80.61157769845391	331.3169071250878	4.136
2017-05-18T02:07:11	6	26.380893983622908	80.61106491269989	331.3070703901341	4.136
2017-05-18T02:07:12	6	26.381071059525954	80.61055765410153	331.2970113480434	4.136
2017-05-18T02:07:13	6	26.38112337613641	80.61000747534655	331.2870485135404	4.136
2017-05-18T02:07:14	6	26.381248084590304	80.60961006964308	331.27700215906816	4.136
2017-05-18T02:07:15	6	26.38137820888864	80.60909444566227	331.26716429631017	4.136
2017-05-18T02:07:16	6	26.381559235317248	80.60858427910917	331.2571041905016	4.136
2017-05-18T02:07:17	6	26.381691256034355	80.60806723775445	331.24726578632635	4.136
2017-05-18T02:07:18	6	26.38179836476484	80.60751961206343	331.23707941988187	4.136
2017-05-18T02:07:19	6	26.38193227815112	80.60700114773634	331.2272404375964	4.136
2017-05-18T02:07:20	6	26.38213460807363	80.61513088321679	331.21806601899493	4.14
2017-05-18T02:07:21	6	26.38227347218988	80.6146109216818	331.208226542467	4.14
2017-05-18T02:07:22	6	26.3823876990736	80.61406028200966	331.19803900430867	4.14
2017-05-18T02:07:23	6	26.382473940388664	80.61365026049897	331.1882122452583	4.14
2017-05-18T02:07:24	6	26.38266585514222	80.61313416633409	331.1781500891987	4.14
2017-05-18T02:07:25	6	26.382808541510364	80.612611351719	331.16830950369337	4.14
2017-05-18T02:07:26	6	26.38292670334855	80.61205776273273	331.1581207629916	4.14
2017-05-18T02:07:27	6	26.383071277115945	80.61153351684605	331.1482796065702	4.14
2017-05-18T02:07:28	6	26.38326708187337	80.61101449603412	331.1382164098097	4.14
2017-05-18T02:07:29	6	26.38341353964483	80.61048882604754	331.12837472363594	4.14
2017-05-18T02:07:30	6	26.383535582958817	80.60993228558789	331.1181847891136	4.14
2017-05-18T02:07:31	6	26.38368392071525	80.60940518583963	331.108342536579	4.14
2017-05-18T02:07:32	6	26.383778992294804	80.6089887980738	331.09851331302457	4.14
2017-05-18T02:07:33	6	26.38392157564018	80.61707184509528	331.08921352432134	4.144
2017-05-18T02:07:34	6	26.384075871517283	80.61654253165958	331.0793704765812	4.144
2017-05-18T02:07:35	6	26.38428158869679	80.61601829785424	331.06930551081416	4.144
2017-05-18T02:07:36	6	26.38436223307061	80.61545147685234	331.0593354470231	4.144
2017-05-18T02:07:37	6	26.38456988613921	80.61492576848774	331.0492699507752	4.144
2017-05-18T02:07:38	6	26.384727938817058	80.6143935838261	331.0394258189842	4.144
2017-05-18T02:07:39	6	26.38486199056274	80.61383031370654	331.0292332231376	4.144
2017-05-18T02:07:40	6	26.384967507728543	80.6134081639567	331.0194018839084	4.144
2017-05-18T02:07:41	6	26.38512839113909	80.61287383987889	331.0095569282863	4.144
2017-05-18T02:07:42	6	26.38526535667921	80.61230835837002	330.9993634388604	4.144
2017-05-18T02:07:43	6	26.385428107006344	80.61177259770778	330.9895179286345	4.144
2017-05-18T02:07:44	6	26.38564252775548	80.61124175914291	330.9794506460242	4.144
2017-05-18T02:07:45	6	26.38574757106344	80.6193092138847	330.9703729830447	4.148
2017-05-18T02:07:46	6	26.38591627926544	80.61877122300095	330.9605266902543	4.148
2017-05-18T02:07:47	6	26.38606137218744	80.61820195558386	330.95033174149285	4.148
2017-05-18T02:07:48	6	26.38623194710511	80.61766251850169	330.94048489787406	4.148
2017-05-18T02:07:49	6	26.386399744264573	80.61723942748262	330.93042977403786	4.148
2017-05-18T02:07:50	6	26.386496854042907	80.6166624142733	330.9204553619893	4.148
2017-05-18T02:07:51	6	26.38667024577523	80.61612082675477	330.9106077087073	4.148
2017-05-18T02:07:52	6	26.38682015854055	80.61554784159122	330.90041128357404	4.148
2017-05-18T02:07:53	6	26.386995407381765	80.6150048099457	330.89056308519935	4.148
2017-05-18T02:07:54	6	26.387222600705933	80.61446650140812	330.8804932857857	4.148
2017-05-18T02:07:55	6	26.38732433282268	80.61388585730856	330.8705173274024	4.148
2017-05-18T02:07:56	6	26.38750234629957	80.61334067327738	330.86066832728096	4.148
2017-05-18T02:07:57	6	26.387657014081025	80.61276397080798	330.85047044004466	4.148
2017-05-18T02:07:58	6	26.38780051923312	80.62096858579179	330.8415336743982	4.152
2017-05-18T02:07:59	6	26.387909364380324	80.62038498164442	330.83155647771224	4.152
2017-05-18T02:08:00	6	26.38814551998176	80.61984214138323	330.8214851760716	4.152
2017-05-18T02:08:01	6	26.38825621406129	80.61925707093297	330.8115073626194	4.152
2017-05-18T02:08:02	6	26.388443021892574	80.61870747051432	330.8016567613611	4.152
2017-05-18T02:08:03	6	26.388606814825067	80.61812620700645	330.79145712792825	4.152
2017-05-18T02:08:04	6	26.388795467614884	80.61757515538103	330.78160599226135	4.152
2017-05-18T02:08:05	6	26.38890981869736	80.61698717354389	330.7716269373626	4.152
2017-05-18T02:08:06	6	26.389097208028627	80.61655153021029	330.7615675686061	4.152
2017-05-18T02:08:07	6	26.389213436867774	80.61596209026456	330.7515879043761	4.152
2017-05-18T02:08:08	6	26.38940577830857	80.61540816178149	330.7417356917272	4.152
2017-05-18T02:08:09	6	26.38957526444513	80.6148224249041	330.7315343087542	4.152
2017-05-18T02:08:10	6	26.389787437876777	80.62290564445817	330.72258493292406	4.156
2017-05-18T02:08:11	6	26.389910767369248	80.62231322125518	330.7126040492435	4.156
2017-05-18T02:08:12	6	26.39016157840364	80.62176138153605	330.7025297517638	4.156
2017-05-18T02:08:13	6	26.390286741968524	80.62116748516662	330.69254826332264	4.156
2017-05-18T02:08:14	6	26.390487853234376	80.62060911091496	330.6826944797401	4.156
2017-05-18T02:08:15	6	26.390560214575505	80.62012546637189	330.6727258821739	4.156
2017-05-18T02:08:16	6	26.390814814908623	80.61957066181395	330.6626505849822	4.156
2017-05-18T02:08:17	6	26.390943647127227	80.6189738459478	330.6526678793845	4.156
2017-05-18T02:08:18	6	26.391148426322115	80.61841258018526	330.6428130378188	4.156
2017-05-18T02:08:19	6	26.39133078458663	80.61781926307889	330.6326087906214	4.156
2017-05-18T02:08:20	6	26.391462332423767	80.61722024887396	330.6226251621916	4.156
2017-05-18T02:08:21	6	26.3916698289338	80.61665680546497	330.6127695174817	4.156
2017-05-18T02:08:22	6	26.39182213710609	80.62469385487984	330.60369256035176	4.16
2017-05-18T02:08:23	6	26.39203181791068	80.62424549272508	330.59362910643745	4.16
2017-05-18T02:08:24	6	26.39217053610836	80.62364347597351	330.58364427935936	4.16
2017-05-18T02:08:25	6	26.392310147772235	80.62304072526884	330.5736591289493	4.16
2017-05-18T02:08:26	6	26.39252554198894	80.62247354892213	330.5638021754729	4.16
2017-05-18T02:08:27	6	26.392718896688244	80.62187412633574	330.55359562639205	4.16
2017-05-18T02:08:28	6	26.39293610615988	80.62130548581953	330.54373816228355	4.16
2017-05-18T02:08:29	6	26.39307931415233	80.62069979696143	330.5337518183216	4.16
2017-05-18T02:08:30	6	26.39322341029229	80.62009337576661	330.52376515400886	4.16
2017-05-18T02:08:31	6	26.393495362269107	80.61952728116563	330.51368615549904	4.16
2017-05-18T02:08:32	6	26.39358682749791	80.61903119944174	330.50371246969684	4.16
2017-05-18T02:08:33	6	26.393750367887627	80.62705907444612	330.49463607390464	4.164
2017-05-18T02:08:34	6	26.393976387568035	80.62648597224498	330.4847770366864	4.164
2017-05-18T02:08:35	6	26.394180749174623	80.62588042826657	330.4745682149066	4.164
2017-05-18T02:08:36	6	26.39433384401204	80.6252695017936	330.4645797473395	4.164
2017-05-18T02:08:37	6	26.394562559681628	80.62469419601977	330.4547199286503	4.164
2017-05-18T02:08:38	6	26.394717426756056	80.62408180189583	330.444730866299	4.164
2017-05-18T02:08:39	6	26.394873177087945	80.62346867122955	330.4347414878389	4.164
2017-05-18T02:08:40	6	26.39510225148217	80.62300759760763	330.4246739117682	4.164
2017-05-18T02:08:41	6	26.395259838811533	80.62239298864358	330.4146839578054	4.164
2017-05-18T02:08:42	6	26.395418306173266	80.62177764412677	330.4046936895339	4.164
2017-05-18T02:08:43	6	26.39565239779134	80.62119796285963	330.39483230833315	4.164
2017-05-18T02:08:44	6	26.39581262450701	80.62058115469208	330.38484145242177	4.164
2017-05-18T02:08:45	6	26.395992907790426	80.62859895487331	330.3757652376692	4.168
2017-05-18T02:08:46	6	26.39621101571369	80.62798499287898	330.36555327765615	4.168
2017-05-18T02:08:47	6	26.3964521204061	80.6274022629874	330.35569086703805	4.168
2017-05-18T02:08:48	6	26.39661952476459	80.62678239776055	330.3456988108841	4.168
2017-05-18T02:08:49	6	26.39673304488216	80.6262737397332	330.33572010527536	4.168
2017-05-18T02:08:50	6	26.39690224578323	80.62565239993927	330.3257274275281	4.168
2017-05-18T02:08:51	6	26.39714691000166	80.62506674856114	330.3158639686295	4.168
2017-05-18T02:08:52	6	26.39737052290077	80.62444823776143	330.3056503324115	4.168
2017-05-18T02:08:53	6	26.39754237615814	80.62382466820803	330.2956567809732	4.168
2017-05-18T02:08:54	6	26.39771510099004	80.62320036009024	330.2856629213057	4.168
2017-05-18T02:08:55	6	26.397963293821302	80.62261176919748	330.2757984392998	4.168
2017-05-18T02:08:56	6	26.39815658306765	80.63062023745435	330.26672267765656	4.172
2017-05-18T02:08:57	6	26.39828066924816	80.6301056345822	330.2567416362307	4.172
2017-05-18T02:08:58	6	26.398460611095995	80.62947828228369	330.2467465774642	4.172
2017-05-18T02:08:59	6	26.398694282509155	80.62885434157877	330.236530954531	4.172
2017-05-18T02:09:00	6	26.398950427196898	80.62826194835301	330.2266651955719	4.172
2017-05-18T02:09:01	6	26.39913300913569	80.62763235273312	330.21666927410666	4.172
2017-05-18T02:09:02	6	26.399316458488887	80.62700201399984	330.2066730480666	4.172
2017-05-18T02:09:03	6	26.399500774112983	80.62637093256588	330.1966765180642	4.172
2017-05-18T02:09:04	6	26.399685954862623	80.62573910884944	330.18667968471266	4.172
2017-05-18T02:09:05	6	26.39994644704549	80.62514304261126	330.176812639538	4.172
2017-05-18T02:09:06	6	26.40007880398016	80.62462180565835	330.1668289545521	4.172
2017-05-18T02:09:07	6	26.400285322530003	80.63262092909213	330.15775361997123	4.176
2017-05-18T02:09:08	6	26.40047774406061	80.6319860491474	330.1477556037105	4.176
2017-05-18T02:09:09	6	26.400724171078707	80.63135437684033	330.1375371967256	4.176
2017-05-18T02:09:10	6	26.40091834813756	80.63071798280417	330.1275385937272	4.176
2017-05-18T02:09:11	6	26.40111338716404	80.63008084151282	330.11753969043264	4.176
2017-05-18T02:09:12	6	26.401383577397347	80.62947947683385	330.1076708671953	4.176
2017-05-18T02:09:13	6	26.40158033990975	80.62884084906831	330.0976714041512	4.176
2017-05-18T02:09:14	6	26.40177796090189	80.6282014753289	330.08767164265106	4.176
2017-05-18T02:09:15	6	26.40192176160133	80.62767349224053	330.0776853463669	4.176
2017-05-18T02:09:16	6	26.40212114100788	80.62703263368748	330.0676849900311	4.176
2017-05-18T02:09:17	6	26.40233744059341	80.63502315995045	330.0586103040891	4.18
2017-05-18T02:09:18	6	26.40254232246918	80.63438071024932	330.0486093368265	4.18
2017-05-18T02:09:19	6	26.40274806192679	80.63373750870295	330.03860807292176	4.18
2017-05-18T02:09:20	6	26.402954657777887	80.63309355575278	330.0286065129932	4.18
2017-05-18T02:09:21	6	26.40316210883233	80.6324488518466	330.01860465766043	4.18
2017-05-18T02:09:22	6	26.40344455773285	80.6318399651427	330.00873329193126	4.18
2017-05-18T02:09:23	6	26.403598876117545	80.63130597078828	329.99874469796504	4.18
2017-05-18T02:09:24	6	26.40380893428547	80.63065902974637	329.98874199930435	4.18
2017-05-18T02:09:25	6	26.40401984296567	80.63001133947746	329.97873900770105	4.18
2017-05-18T02:09:26	6	26.404231600961086	80.6293629004556	329.9687357237784	4.18
2017-05-18T02:09:27	6	26.40444420707336	80.62871371316001	329.9587321481606	4.18
2017-05-18T02:09:28	6	26.40467541194472	80.63669474964502	329.94965777801974	4.184
2017-05-18T02:09:29	6	26.40489355866063	80.6360439570955	329.9396535977091	4.184
2017-05-18T02:09:30	6	26.40511255482725	80.63539240945512	329.9296491262769	4.184
2017-05-18T02:09:31	6	26.405332399229657	80.63474010719494	329.919644364347	4.184
2017-05-18T02:09:32	6	26.40549813431224	80.63419932774343	329.9096531721209	4.184
2017-05-18T02:09:33	6	26.405719717479894	80.63354552409994	329.8996478313097	4.184
2017-05-18T02:09:34	6	26.405942145297168	80.63289096719245	329.8896422018632	4.184
2017-05-18T02:09:35	6	26.40616541654351	80.63223565751368	329.87963628440843	4.184
2017-05-18T02:09:36	6	26.406389529997345	80.63157959556224	329.86963007957354	4.184
2017-05-18T02:09:37	6	26.40661448443537	80.6309227818425	329.8596235879871	4.184
2017-05-18T02:09:38	6	26.4068565845352	80.63889511323171	329.8505497987257	4.188
2017-05-18T02:09:39	6	26.4070871149879	80.63823668616615	329.8405427085957	4.188
2017-05-18T02:09:40	6	26.407263375604423	80.63768984514786	329.8305492396672	4.188
2017-05-18T02:09:41	6	26.40749563578588	80.63702990793172	329.8205415780326	4.188
2017-05-18T02:09:42	6	26.407728735836947	80.63636921291143	329.8105336314477	4.188
2017-05-18T02:09:43	6	26.407962674514785	80.63570776059433	329.8005254005433	4.188
2017-05-18T02:09:44	6	26.408197450575017	80.63504555149359	329.7905168859498	4.188
2017-05-18T02:09:45	6	26.408433062771937	80.63438258612804	329.7805080882994	4.188
2017-05-18T02:09:46	6	26.40859564146547	80.63368217874198	329.7703672594494	4.188
2017-05-18T02:09:47	6	26.408832918568564	80.63301769543146	329.76035785881834	4.188
2017-05-18T02:09:48	6	26.40907102804633	80.63235245747497	329.7503481770417	4.188
2017-05-18T02:09:49	6	26.40927422571289	80.64042757466626	329.7412885632661	4.192
2017-05-18T02:09:50	6	26.40951799589257	80.63976071352772	329.73127828913505	4.192
2017-05-18T02:09:51	6	26.409708269379976	80.63908998026142	329.7214871154579	4.192
2017-05-18T02:09:52	6	26.40995367810452	80.63842161446246	329.71147626453507	4.192
2017-05-18T02:09:53	6	26.41019991801054	80.63775248790508	329.7014651342497	4.192
2017-05-18T02:09:54	6	26.410446987828127	80.6370826011296	329.6914537252377	4.192
2017-05-18T02:09:55	6	26.41069488628627	80.63641195468244	329.6814420381362	4.192
2017-05-18T02:09:56	6	26.410943612112604	80.6357405491154	329.6714300735823	4.192
2017-05-18T02:09:57	6	26.41106458975297	80.63514411792445	329.6612995980205	4.192
2017-05-18T02:09:58	6	26.411315010153054	80.63447119498178	329.6512870419214	4.192
2017-05-18T02:09:59	6	26.411584958620747	80.64242510287211	329.64221403172604	4.196
2017-05-18T02:10:00	6	26.41184102784976	80.64175054037837	329.63220088901426	4.196
2017-05-18T02:10:01	6	26.412043308927856	80.64107230631099	329.6224066819154	4.196
2017-05-18T02:10:02	6	26.412301001575266	80.64039623231518	329.61239297223983	4.196
2017-05-18T02:10:03	6	26.412485938820595	80.63968263690154	329.6022465492217	4.196
2017-05-18T02:10:04	6	26.412745273291307	80.6390050278764	329.592232252746	4.196
2017-05-18T02:10:05	6	26.412950444621707	80.63843919928931	329.58223168712954	4.196
2017-05-18T02:10:06	6	26.41321146755924	80.63776007145836	329.5722168452553	4.196
2017-05-18T02:10:07	6	26.41347330887786	80.63708018171225	329.56220173155947	4.196
2017-05-18T02:10:08	6	26.41368116142104	80.63639675409706	329.5524054450641	4.196
2017-05-18T02:10:09	6	26.413890121491125	80.64430503111845	329.5432002405376	4.2
2017-05-18T02:10:10	6	26.41415843218353	80.64362274036868	329.5331842198079	4.2
2017-05-18T02:10:11	6	26.41442756113329	80.64293968099209	329.5231679284085	4.2
2017-05-18T02:10:12	6	26.41469750702159	80.64225585357413	329.5131513669839	4.2
2017-05-18T02:10:13	6	26.41496826852845	80.6415712587068	329.5031345361796	4.2
2017-05-18T02:10:14	6	26.415056344607407	80.64095906199735	329.4932176003508	4.2
2017-05-18T02:10:15	6	26.415328750525298	80.64027295199354	329.4832001778316	4.2
2017-05-18T02:10:16	6	26.41560196817384	80.639586076282	329.47318248785706	4.2
2017-05-18T02:10:17	6	26.415875996227925	80.63889843547943	329.4631645310761	4.2
2017-05-18T02:10:18	6	26.41607737078033	80.63817319062609	329.4530132728401	4.2
2017-05-18T02:10:19	6	26.416373042298623	80.64610930317782	329.4439411688684	4.204
2017-05-18T02:10:20	6	26.41659843811229	80.64541671291613	329.434141219643	4.204
2017-05-18T02:10:21	6	26.41687977230271	80.64472588362531	329.424122100778	4.204
2017-05-18T02:10:22	6	26.41703340620876	80.64411013302241	329.4139836092668	4.204
2017-05-18T02:10:23	6	26.41731640149661	80.64341776137483	329.4039639226256	4.204
2017-05-18T02:10:24	6	26.417544938802035	80.64272217987144	329.39416279511227	4.204
2017-05-18T02:10:25	6	26.417756202053788	80.64199142191073	329.3840092438754	4.204
2017-05-18T02:10:26	6	26.418041580586568	80.64129675300069	329.3739887129642	4.204
2017-05-18T02:10:27	6	26.41832776130521	80.64060131594393	329.3639679202959	4.204
2017-05-18T02:10:28	6	26.41863202510428	80.64852932962798	329.35489657207575	4.208
2017-05-18T02:10:29	6	26.418795386443364	80.64779302736213	329.3449604518772	4.208
2017-05-18T02:10:30	6	26.41903275445204	80.64720792384583	329.3349529175255	4.208
2017-05-18T02:10:31	6	26.4193263085982	80.64650928579476	329.3249309784751	4.208
2017-05-18T02:10:32	6	26.419547494081627	80.6457729812732	329.31477517187216	4.208
2017-05-18T02:10:33	6	26.41978712239332	80.6450705355775	329.30497134370967	4.208
2017-05-18T02:10:34	6	26.420083042831404	80.64436958699122	329.29494857155174	4.208
2017-05-18T02:10:35	6	26.420306575379666	80.6436309525908	329.284791818305	4.208
2017-05-18T02:10:36	6	26.42060408296612	80.64292845218341	329.2747684923317	4.208
2017-05-18T02:10:37	6	26.4208467550754	80.64222300392721	329.264963513282	4.208
2017-05-18T02:10:38	6	26.42109209587809	80.65010509074905	329.25575868273097	4.212
2017-05-18T02:10:39	6	26.421340741706	80.64951299489562	329.24574867138784	4.212
2017-05-18T02:10:40	6	26.42164564086083	80.64880727998137	329.2357242133708	4.212
2017-05-18T02:10:41	6	26.42182254814585	80.64806177192588	329.2257840597288	4.212
